Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
11.133979797363281,190.17999267578125,1000.0,10.0,1.2348777055740356,0.02064276672899723,24.0,0.999984622001648,0.999984622001648,0.999984622001648,0.02029460296034813,0.0002933999930974096,0.8320969939231873,220000.0,-0.041947826743125916,-0.004264578223228455,0.3539656400680542,0.021180784329771996,0.0023681465536355972,0.6642274260520935,4.468029499053955,-0.9827289581298828,15.614707946777344,1647.593994140625,50.983211517333984,74.64299011230469,125.62622833251953,159.20242309570312,0.38719671964645386,0.38719671964645386,0.38719671964645386,0.0
10.75826644897461,190.0800018310547,1000.0,11.0,1.2196117639541626,0.02004006877541542,18.0,0.9982298016548157,0.9982298016548157,0.9982298016548157,0.020036447793245316,0.0002927999885287136,0.8195650577545166,240000.0,-0.04243086650967598,-0.0004830397665500641,0.07447472959756851,0.019379734992980957,-0.0018010493367910385,0.6380167007446289,5.418168544769287,0.950139045715332,14.733461380004883,1754.7674560546875,51.13439178466797,56.00718307495117,107.14160919189453,186.66885375976562,0.4225951135158539,0.4225951135158539,0.4225951135158539,0.0
11.363775253295898,175.16000366210938,1000.0,12.0,1.2059699296951294,0.02051224373281002,19.0,0.9991195797920227,0.9991195797920227,0.9991195797920227,0.020031893625855446,0.000292200013063848,0.8085218071937561,260000.0,-0.03817256540060043,0.004258301109075546,0.15651321411132812,0.022446615621447563,0.003066880628466606,0.8344736099243164,4.501616477966309,-0.9165520668029785,15.64720344543457,1864.845458984375,50.998558044433594,59.04872512817383,110.04731750488281,181.74000549316406,0.4579637050628662,0.4579637050628662,0.4579637050628662,0.0
12.282695770263672,146.82000732421875,1000.0,13.0,1.1956948041915894,0.020269103348255157,19.0,0.9981021881103516,0.9981021881103516,0.9981021881103516,0.02025453746318817,0.000291600008495152,0.8002632260322571,280000.0,-0.040807612240314484,-0.0026350468397140503,-0.1959201693534851,0.022740967571735382,0.0002943519502878189,0.867495596408844,4.036311626434326,-0.4653048515319824,17.076725006103516,1975.44287109375,51.22035598754883,59.345584869384766,110.56597137451172,180.88748168945312,0.4928821921348572,0.4928821921348572,0.4928821921348572,0.0
12.488935470581055,164.75999450683594,1000.0,14.0,1.1840381622314453,0.021538587287068367,19.0,1.0006239414215088,1.0006239414215088,1.0006239414215088,0.021291624754667282,0.000291000003926456,0.7909016013145447,300000.0,-0.0528687909245491,-0.01206117868423462,0.002553284168243408,0.02090584486722946,-0.0018351227045059204,0.9001243114471436,5.916832447052002,1.8805208206176758,15.772470474243164,2087.08642578125,52.32732391357422,59.28385543823242,111.61121368408203,179.19346618652344,0.5277100205421448,0.5277100205421448,0.5277100205421448,0.0
12.569156646728516,172.89999389648438,1000.0,15.0,1.1757615804672241,0.02016936056315899,20.0,1.0002321004867554,1.0002321004867554,1.0002321004867554,0.02083512581884861,0.00029039999935775995,0.7844369411468506,320000.0,-0.05187996104359627,0.000988829880952835,-0.18382346630096436,0.02046719379723072,-0.00043865106999874115,0.9673951864242554,5.679285049438477,-0.2375473976135254,16.732418060302734,2201.067626953125,51.956756591796875,61.99113082885742,113.94792938232422,175.51876831054688,0.5625821352005005,0.5625821352005005,0.5625821352005005,0.0
12.680039405822754,172.32000732421875,1000.0,16.0,1.1673294305801392,0.020787712186574936,19.0,0.998867928981781,0.998867928981781,0.998867928981781,0.021332280710339546,0.00028979999478906393,0.777859628200531,340000.0,-0.052339620888233185,-0.0004596598446369171,0.0875435471534729,0.022863619029521942,0.0023964252322912216,1.0218214988708496,4.987326145172119,-0.6919589042663574,15.93582534790039,2311.9716796875,51.890838623046875,58.97993850708008,110.87080383300781,180.39013671875,0.5974831581115723,0.5974831581115723,0.5974831581115723,0.0
12.85545539855957,151.47999572753906,1000.0,17.0,1.1560662984848022,0.021626966074109077,15.0,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.020178794860839844,0.0002891999902203679,0.7691465020179749,360000.0,-0.04604262858629227,0.006296992301940918,-0.278793066740036,0.024679487571120262,0.00181586854159832,1.0607978105545044,5.052270889282227,0.06494474411010742,15.414168357849121,2409.632568359375,51.324344635009766,46.30385971069336,97.62823486328125,204.8587646484375,0.6320816278457642,0.6320816278457642,0.6320816278457642,0.0
12.87498664855957,147.44000244140625,1000.0,18.0,1.145596981048584,0.022401323541998863,16.0,0.9994850158691406,0.9994850158691406,0.9994850158691406,0.021234281361103058,0.0002885999856516719,0.7611701488494873,380000.0,-0.04984145611524582,-0.0037988275289535522,0.2638953924179077,0.027024244889616966,0.002344757318496704,1.0978708267211914,5.4791998863220215,0.4269289970397949,16.653268814086914,2510.01220703125,50.948116302490234,49.39854049682617,100.34671020507812,199.30897521972656,0.6663533449172974,0.6663533449172974,0.6663533449172974,0.0
13.215778350830078,145.36000061035156,1000.0,19.0,1.1424845457077026,0.02010464109480381,13.0,0.999686062335968,0.999686062335968,0.999686062335968,0.020528247579932213,0.0002880000101868063,0.7587316036224365,400000.0,-0.043119218200445175,0.006722237914800644,0.29087263345718384,0.025517422705888748,-0.001506822183728218,1.1924501657485962,5.339243412017822,-0.13995647430419922,16.749473571777344,2601.517333984375,51.35327911376953,40.11817932128906,91.47151184082031,218.64730834960938,0.7003092169761658,0.7003092169761658,0.7003092169761658,0.0
12.75155258178711,152.6999969482422,1000.0,20.0,1.1424331665039062,0.020022016018629074,15.0,1.0003936290740967,1.0003936290740967,1.0003936290740967,0.02081647515296936,0.0002874000056181103,0.7587128281593323,420000.0,-0.052632465958595276,-0.0095132477581501,0.052504636347293854,0.021750684827566147,-0.0037667378783226013,1.141001582145691,5.273617744445801,-0.06562566757202148,17.019559860229492,2699.3994140625,51.56609344482422,46.28321075439453,97.84935760498047,204.3958282470703,0.7341245412826538,0.7341245412826538,0.7341245412826538,0.0
12.558868408203125,144.74000549316406,1000.0,21.0,1.1267808675765991,0.020309267565608025,13.0,0.9995076656341553,0.9995076656341553,0.9995076656341553,0.02027048170566559,0.0002868000010494143,0.7469143271446228,440000.0,-0.04669937118887901,0.005933094769716263,0.022161006927490234,0.0254198145121336,0.0036691296845674515,1.1835713386535645,5.343076705932617,0.0694589614868164,16.31719398498535,2790.784423828125,51.2619514465332,40.088871002197266,91.35086059570312,218.93609619140625,0.7676792740821838,0.7676792740821838,0.7676792740821838,0.0
12.140229225158691,149.5399932861328,1000.0,22.0,1.127193808555603,0.020753515884280205,12.0,0.9986172318458557,0.9986172318458557,0.9986172318458557,0.020755289122462273,0.00028619999648071826,0.7471146583557129,460000.0,-0.04745461419224739,-0.0007552430033683777,-0.05384640395641327,0.025808483362197876,0.00038866885006427765,1.16074800491333,5.2028398513793945,-0.14023685455322266,16.406862258911133,2878.92578125,51.13942337036133,36.967926025390625,88.10737609863281,226.99574279785156,0.8010984063148499,0.8010984063148499,0.8010984063148499,0.0
12.222338676452637,151.4199981689453,1000.0,23.0,1.1145309209823608,0.020190296694636345,11.0,1.0005666017532349,1.0005666017532349,1.0005666017532349,0.020302973687648773,0.00028559999191202223,0.7376833558082581,480000.0,-0.04784637689590454,-0.00039176270365715027,-0.4335920214653015,0.024525079876184464,-0.0012834034860134125,1.2390347719192505,6.697453498840332,1.4946136474609375,17.166746139526367,2964.56689453125,51.55837631225586,34.047752380371094,85.60616302490234,233.62803649902344,0.8344376087188721,0.8344376087188721,0.8344376087188721,0.0
13.068032264709473,132.55999755859375,1000.0,24.0,1.102623462677002,0.02194424532353878,13.0,0.9999120235443115,0.9999120235443115,0.9999120235443115,0.0205440204590559,0.0002849999873433262,0.7289717197418213,500000.0,-0.046127572655677795,0.0017188042402267456,0.13572604954242706,0.025396205484867096,0.0008711256086826324,1.2939995527267456,5.3043293952941895,-1.3931241035461426,16.22109603881836,3056.62158203125,51.691619873046875,40.329307556152344,92.0209732055664,217.34176635742188,0.8673529624938965,0.8673529624938965,0.8673529624938965,0.0
13.661612510681152,117.94000244140625,1000.0,25.0,1.0963245630264282,0.02070455066859722,14.0,0.9975680708885193,0.9975680708885193,0.9975680708885193,0.020791523158550262,0.00028440001187846065,0.7243531942367554,520000.0,-0.048100072890520096,-0.0019725002348423004,0.14675593376159668,0.025625228881835938,0.00022902339696884155,1.3205393552780151,4.885660171508789,-0.4186692237854004,15.893943786621094,3151.916259765625,51.75752258300781,43.50341033935547,95.2609634399414,209.9495849609375,0.8995998501777649,0.8995998501777649,0.8995998501777649,0.0
14.011457443237305,99.0999984741211,1000.0,26.0,1.0839924812316895,0.02044530399143696,10.0,1.0016026496887207,1.0016026496887207,1.0016026496887207,0.020144712179899216,0.0002838000073097646,0.7154129147529602,540000.0,-0.0393943265080452,0.0087057463824749,0.2431654930114746,0.025350645184516907,-0.00027458369731903076,1.3657454252243042,5.717299938201904,0.8316397666931152,14.24864673614502,3234.548095703125,51.43167495727539,31.149751663208008,82.58145904541016,242.1851043701172,0.9308439493179321,0.9308439493179321,0.9308439493179321,0.0
13.315717697143555,116.9800033569336,1000.0,27.0,1.0778056383132935,0.020441995933651924,12.0,0.9992184638977051,0.9992184638977051,0.9992184638977051,0.0217889454215765,0.0002832000027410686,0.7110293507575989,560000.0,-0.05174022540450096,-0.012345898896455765,0.3761126697063446,0.025186186656355858,-0.0001644585281610489,1.304560899734497,5.8767900466918945,0.15949010848999023,14.834162712097168,3323.4404296875,51.49504470825195,37.36068344116211,88.85575866699219,225.08387756347656,0.9615970253944397,0.9615970253944397,0.9615970253944397,0.0
13.298391342163086,111.77999877929688,1000.0,28.0,1.0726394653320312,0.02049412950873375,13.0,0.9992407560348511,0.9992407560348511,0.9992407560348511,0.020648354664444923,0.0002825999981723726,0.7073618769645691,580000.0,-0.04460494592785835,0.007135279476642609,-0.10898062586784363,0.02722056768834591,0.0020343810319900513,1.3384675979614258,4.741247177124023,-1.135542869567871,14.832745552062988,3415.341552734375,51.331722259521484,40.535072326660156,91.86682891845703,217.70643615722656,0.9918045997619629,0.9918045997619629,0.9918045997619629,0.0
13.410124778747559,99.81999969482422,1000.0,29.0,1.070746898651123,0.020302049815654755,12.0,0.9992683529853821,0.9992683529853821,0.9992683529853821,0.021962517872452736,0.00028199999360367656,0.7060012817382812,600000.0,-0.04363836720585823,0.0009665787220001221,-0.2213568389415741,0.02823781594634056,0.0010172482579946518,1.3643064498901367,4.790316104888916,0.04906892776489258,14.518068313598633,3504.451171875,51.725074768066406,37.34795379638672,89.07308197021484,224.53472900390625,1.021256446838379,1.021256446838379,1.021256446838379,0.0
13.041289329528809,110.41999816894531,1000.0,30.0,1.064841628074646,0.020990505814552307,8.0,0.9989648461341858,0.9989648461341858,0.9989648461341858,0.019856875762343407,0.00028139998903498054,0.7018468976020813,620000.0,-0.03746795654296875,0.006170410662889481,0.14449703693389893,0.02398371696472168,-0.004254098981618881,1.2977513074874878,5.846113204956055,1.0557971000671387,14.197060585021973,3581.25537109375,51.844444274902344,24.919584274291992,76.76408386230469,260.53851318359375,1.050287127494812,1.050287127494812,1.050287127494812,0.0
11.60693645477295,120.58000183105469,1000.0,31.0,1.058228850364685,0.021142764016985893,12.0,1.000224232673645,1.000224232673645,1.000224232673645,0.020742343738675117,0.00028080001357011497,0.6971897482872009,640000.0,-0.04251903295516968,-0.005051076412200928,-0.11414764821529388,0.02368059568107128,-0.00030312128365039825,1.2110188007354736,4.270471096038818,-1.5756421089172363,13.46446418762207,3670.871826171875,52.12215805053711,37.458072662353516,89.58026123046875,223.26345825195312,1.0791847705841064,1.0791847705841064,1.0791847705841064,0.0
10.07387638092041,112.9000015258789,1000.0,32.0,1.0558431148529053,0.02028350904583931,14.0,0.9999078512191772,0.9999078512191772,0.9999078512191772,0.021014610305428505,0.00028020000900141895,0.6955379247665405,660000.0,-0.047820594161748886,-0.005301561206579208,0.08807279914617538,0.023063410073518753,-0.0006171856075525284,1.2117429971694946,3.5067317485809326,-0.7637393474578857,14.710187911987305,3766.2890625,51.88283157348633,43.477684020996094,95.3605728149414,209.73028564453125,1.1077947616577148,1.1077947616577148,1.1077947616577148,0.0
9.310944557189941,83.58000183105469,1000.0,33.0,1.0486071109771729,0.02011260949075222,13.0,0.99957275390625,0.99957275390625,0.99957275390625,0.021103980019688606,0.0002796000044327229,0.6905284523963928,680000.0,-0.039776336401700974,0.008044257760047913,0.1819462925195694,0.025624370202422142,0.002560960128903389,1.0508437156677246,3.193146228790283,-0.3135855197906494,12.261574745178223,3858.754150390625,51.96216583251953,40.46418762207031,92.4264144897461,216.38836669921875,1.1354364156723022,1.1354364156723022,1.1354364156723022,0.0
9.857501983642578,77.4800033569336,1000.0,34.0,1.0377501249313354,0.020130954682826996,8.0,0.9997014403343201,0.9997014403343201,0.9997014403343201,0.019704068079590797,0.0002789999998640269,0.6830705404281616,700000.0,-0.031479720026254654,0.00829661637544632,0.1477617621421814,0.0275728777050972,0.0019485075026750565,1.2033673524856567,4.3330793380737305,1.1399331092834473,13.669241905212402,3935.102783203125,51.58071517944336,24.73172950744629,76.3124771118164,262.0803527832031,1.1620529890060425,1.1620529890060425,1.1620529890060425,0.0
9.714119911193848,60.68000030517578,1000.0,35.0,1.0277372598648071,0.021561745554208755,10.0,0.9987903237342834,0.9987903237342834,0.9987903237342834,0.02035829983651638,0.0002783999952953309,0.6762656569480896,720000.0,-0.03131275996565819,0.00016696006059646606,-0.14066345989704132,0.02773444540798664,0.00016156770288944244,1.1503827571868896,3.0435519218444824,-1.289527416229248,11.615413665771484,4017.630126953125,51.52449417114258,30.967697143554688,82.49224853515625,242.447021484375,1.1872977018356323,1.1872977018356323,1.1872977018356323,0.0
10.379085540771484,63.220001220703125,1000.0,36.0,1.0159331560134888,0.02163354866206646,11.0,0.9990068674087524,0.9990068674087524,0.9990068674087524,0.02141762338578701,0.00027779999072663486,0.6683418154716492,740000.0,-0.04125499352812767,-0.009942233562469482,-0.1742406040430069,0.030082978308200836,0.0023485329002141953,1.1556261777877808,3.5337820053100586,0.49023008346557617,11.903831481933594,4103.14794921875,51.487144470214844,33.99338150024414,85.48057556152344,233.97128295898438,1.211372971534729,1.211372971534729,1.211372971534729,0.0
10.137264251708984,68.45999908447266,1000.0,37.0,1.0082935094833374,0.020111605525016785,8.0,0.9992157220840454,0.9992157220840454,0.9992157220840454,0.019532807171344757,0.00027719998615793884,0.6632754802703857,760000.0,-0.030521340668201447,0.010733652859926224,0.01574312150478363,0.02932930551469326,-0.000753672793507576,1.1030447483062744,3.3151633739471436,-0.21861863136291504,10.765756607055664,4179.5732421875,51.711917877197266,24.6756649017334,76.38761901855469,261.8225402832031,1.23453950881958,1.23453950881958,1.23453950881958,0.0
8.787897109985352,72.9800033569336,1000.0,38.0,0.9966489672660828,0.02014032192528248,10.0,0.9999917149543762,0.9999917149543762,0.9999917149543762,0.021402152255177498,0.00027660001069307327,0.655555009841919,780000.0,-0.03832807019352913,-0.0078067295253276825,-0.0021911971271038055,0.029741954058408737,0.000412648543715477,1.0765806436538696,3.2652132511138916,-0.04995012283325195,11.119300842285156,4262.1875,51.713443756103516,30.86398696899414,82.5774917602539,242.19674682617188,1.2570163011550903,1.2570163011550903,1.2570163011550903,0.0
9.6209135055542,60.41999816894531,1000.0,39.0,0.9903596639633179,0.02144712209701538,10.0,0.998799741268158,0.998799741268158,0.998799741268158,0.0220434982329607,0.00027600000612437725,0.6514377593994141,800000.0,-0.03558474779129028,0.002743322402238846,0.010494515299797058,0.03113991767168045,0.0013979636132717133,1.1228872537612915,3.324065923690796,0.0588526725769043,11.100152969360352,4344.87158203125,51.63243103027344,30.981979370117188,82.61446380615234,242.08834838867188,1.2785190343856812,1.2785190343856812,1.2785190343856812,0.0
9.659570693969727,71.80000305175781,1000.0,40.0,0.9847684502601624,0.020425686612725258,11.0,1.000341773033142,1.000341773033142,1.000341773033142,0.022786153480410576,0.00027540000155568123,0.6478081941604614,820000.0,-0.03874722868204117,-0.003162480890750885,-0.2048937976360321,0.03486470878124237,0.00372479110956192,1.0352652072906494,3.25673246383667,-0.06733345985412598,10.542312622070312,4430.64794921875,51.591251373291016,34.14617156982422,85.73745727539062,233.27027893066406,1.2994729280471802,1.2994729280471802,1.2994729280471802,0.0
7.4612135887146,57.34000015258789,1000.0,41.0,0.9725990891456604,0.020637599751353264,11.0,1.0000940561294556,1.0000940561294556,1.0000940561294556,0.020722808316349983,0.0002747999969869852,0.6399713158607483,840000.0,-0.03351427614688873,0.005232952535152435,0.19133980572223663,0.030342288315296173,-0.0045224204659461975,0.9410232305526733,2.2785096168518066,-0.9782228469848633,9.613415718078613,4516.40869140625,51.549739837646484,34.172210693359375,85.72200012207031,233.31234741210938,1.319515347480774,1.319515347480774,1.319515347480774,0.0
8.475419044494629,60.08000183105469,1000.0,42.0,0.9611402750015259,0.023767365142703056,10.0,1.0006407499313354,1.0006407499313354,1.0006407499313354,0.021817153319716454,0.0002741999924182892,0.6326788067817688,860000.0,-0.03925110772252083,-0.005736831575632095,-0.03762463480234146,0.03592273220419884,0.005580443888902664,1.114372730255127,3.715564727783203,1.4370551109313965,10.060240745544434,4599.22314453125,51.71339416503906,31.06253433227539,82.77598571777344,241.615966796875,1.3388181924819946,1.3388181924819946,1.3388181924819946,0.0
8.467540740966797,66.0,1000.0,43.0,0.9523094296455383,0.020242372527718544,6.0,0.9995145797729492,0.9995145797729492,0.9995145797729492,0.021199151873588562,0.00027359998784959316,0.6271227598190308,880000.0,-0.026006514206528664,0.013244593515992165,0.0904540941119194,0.034212224185466766,-0.001710508018732071,1.0187642574310303,4.410261631011963,0.6946969032287598,9.6342191696167,4669.3701171875,51.422080993652344,18.68446159362793,70.10659790039062,285.27984619140625,1.3576345443725586,1.3576345443725586,1.3576345443725586,0.0
8.427776336669922,57.439998626708984,1000.0,44.0,0.9426348209381104,0.02426106110215187,10.0,1.0017101764678955,1.0017101764678955,1.0017101764678955,0.021945420652627945,0.0002730000123847276,0.6210957169532776,900000.0,-0.037956222891807556,-0.011949708685278893,0.10577981919050217,0.035372294485569,0.0011600703001022339,1.0711326599121094,3.723409652709961,-0.686851978302002,9.157142639160156,4752.20458984375,51.66630935668945,31.129596710205078,82.79595947265625,241.55767822265625,1.3757579326629639,1.3757579326629639,1.3757579326629639,0.0
9.07100772857666,60.79999923706055,1000.0,45.0,0.9362133741378784,0.022887900471687317,12.0,0.9990306496620178,0.9990306496620178,0.9990306496620178,0.021444257348775864,0.0002724000078160316,0.6171190142631531,920000.0,-0.038224413990974426,-0.0002681910991668701,0.212897390127182,0.03290847688913345,-0.002463817596435547,1.0446726083755493,2.6709864139556885,-1.0524232387542725,8.771286010742188,4841.14111328125,51.55296325683594,37.34110641479492,88.89410400390625,224.98680114746094,1.3933626413345337,1.3933626413345337,1.3933626413345337,0.0
9.437140464782715,66.77999877929688,1000.0,46.0,0.9379982352256775,0.023542111739516258,4.0,0.998248815536499,0.998248815536499,0.998248815536499,0.020599499344825745,0.00027180000324733555,0.6182335019111633,940000.0,-0.021097879856824875,0.01712653413414955,-0.1756494641304016,0.03597893565893173,0.003070458769798279,1.051444172859192,5.689835548400879,3.0188491344451904,10.859222412109375,4905.3095703125,51.646484375,12.480579376220703,64.1270980834961,311.8806457519531,1.4106894731521606,1.4106894731521606,1.4106894731521606,0.0
9.256074905395508,69.86000061035156,1000.0,47.0,0.940588653087616,0.02212313562631607,10.0,0.9978368878364563,0.9978368878364563,0.9978368878364563,0.021227067336440086,0.00027119999867863953,0.6198203563690186,960000.0,-0.03979732468724251,-0.018699444830417633,-0.0917932391166687,0.03682534396648407,0.0008464083075523376,1.121946930885315,3.5237839221954346,-2.1660516262054443,10.810903549194336,4988.28759765625,51.77830505371094,31.162153244018555,82.94049072265625,241.13673400878906,1.4278693199157715,1.4278693199157715,1.4278693199157715,0.0
10.044940948486328,76.91999816894531,1000.0,48.0,0.9305751919746399,0.02060936763882637,6.0,1.0008529424667358,1.0008529424667358,1.0008529424667358,0.021219436079263687,0.0002705999941099435,0.6136581897735596,980000.0,-0.028364967554807663,0.011432357132434845,-0.05535309016704559,0.0346309095621109,-0.002194434404373169,1.0924264192581177,5.288385391235352,1.764601469039917,10.322827339172363,5058.865234375,51.81376647949219,18.72248077392578,70.5362777709961,283.54205322265625,1.4451457262039185,1.4451457262039185,1.4451457262039185,0.0
9.582817077636719,83.83999633789062,1000.0,49.0,0.9275798797607422,0.020594099536538124,7.0,0.9989858865737915,0.9989858865737915,0.9989858865737915,0.021296223625540733,0.0002699999895412475,0.6118020415306091,1000000.0,-0.03505689650774002,-0.006691928952932358,0.21483907103538513,0.03490486368536949,0.0002739541232585907,1.066901683807373,4.39678955078125,-0.8915958404541016,9.797141075134277,5132.47802734375,51.74048614501953,21.83202362060547,73.57254791259766,271.8405456542969,1.4627360105514526,1.4627360105514526,1.4627360105514526,0.0
8.750822067260742,68.80000305175781,1000.0,50.0,0.9320130944252014,0.02084886096417904,12.0,0.9991168975830078,0.9991168975830078,0.9991168975830078,0.02147027850151062,0.0002694000140763819,0.6145428419113159,1020000.0,-0.03392091020941734,0.0011359862983226776,-0.4383664131164551,0.030967876315116882,-0.003936987370252609,0.9709339737892151,2.654719829559326,-1.7420697212219238,9.232237815856934,5221.61328125,51.6578369140625,37.43694305419922,89.09481048583984,224.47996520996094,1.4801470041275024,1.4801470041275024,1.4801470041275024,0.0
